indexw,user,token,amount
23012,Hv2bSpekkEGsscRCwKve5x7KpSqxZeTgLM9FCwAwNUx6,poLisWXnNRwC6oBu1vHiuKQzFjGL4XDSu4g9qjz9qVk,0.00115944
23013,Hv2bSpekkEGsscRCwKve5x7KpSqxZeTgLM9FCwAwNUx6,BQcdHdAQW1hczDbBi9hiegXAR7A98Q9jx3X3iBBBDiq4,0.455094
23014,Hv2bSpekkEGsscRCwKve5x7KpSqxZeTgLM9FCwAwNUx6,ATLASXmbPQxBUYbxPsV97usA3fPQYEqzQBUHgiFCUsXx,0.01594203
23015,Hv2bSpekkEGsscRCwKve5x7KpSqxZeTgLM9FCwAwNUx6,F9ZsJAyX4SaqMbFqiixDk1RXRUkJ9d9zeC5tYjyn4v5z,24.0
23016,Hv2bSpekkEGsscRCwKve5x7KpSqxZeTgLM9FCwAwNUx6,xxxxa1sKNGwFtw2kFn8XauW9xq8hBZ5kVtcSesTT9fW,0.63
23017,Hv2bSpekkEGsscRCwKve5x7KpSqxZeTgLM9FCwAwNUx6,3iDLYLV81FgnSAMLrCdCcuMr5QusUktWSAi7oZFTFfUF,3.0
23018,Hv2bSpekkEGsscRCwKve5x7KpSqxZeTgLM9FCwAwNUx6,NRVwhjBQiUPYtfDT5zRBVJajzFQHaBUNtC7SNVvqRFa,7.628932
23019,Hv2bSpekkEGsscRCwKve5x7KpSqxZeTgLM9FCwAwNUx6,SLNDpmoWTVADgEdndyvWzroNL7zSi1dF9PC3xHGtPwp,3.6e-05
23020,Hv2bSpekkEGsscRCwKve5x7KpSqxZeTgLM9FCwAwNUx6,HfYFjMKNZygfMC8LsQ8LtpPsPxEJoXJx4M6tqi75Hajo,0.695
23021,Hv2bSpekkEGsscRCwKve5x7KpSqxZeTgLM9FCwAwNUx6,C6qep3y7tCZUJYDXHiwuK46Gt6FsoxLi8qV1bTCRYaY1,0.59
23022,Hv2bSpekkEGsscRCwKve5x7KpSqxZeTgLM9FCwAwNUx6,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0.749702
23023,Hv2bSpekkEGsscRCwKve5x7KpSqxZeTgLM9FCwAwNUx6,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,0.00723084
23024,Hv2bSpekkEGsscRCwKve5x7KpSqxZeTgLM9FCwAwNUx6,PRT88RkA4Kg5z7pKnezeNH4mafTvtQdfFgpQTGRjz44,0.774273
23025,Hv2bSpekkEGsscRCwKve5x7KpSqxZeTgLM9FCwAwNUx6,H7Qc9APCWWGDVxGD5fJHmLTmdEgT9GFatAKFNg6sHh8A,2500.0
23026,Hv2bSpekkEGsscRCwKve5x7KpSqxZeTgLM9FCwAwNUx6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,634.249196
23027,Hv2bSpekkEGsscRCwKve5x7KpSqxZeTgLM9FCwAwNUx6,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,1.616981135
23028,Hv2bSpekkEGsscRCwKve5x7KpSqxZeTgLM9FCwAwNUx6,cxxShYRVcepDudXhe7U62QHvw8uBJoKFifmzggGKVC2,3.3654e-05
23029,Hv2bSpekkEGsscRCwKve5x7KpSqxZeTgLM9FCwAwNUx6,RLBxxFkseAZ4RgJH3Sqn8jXxhmGoz9jWxDNJMh8pL7a,77.7
23030,Hv2bSpekkEGsscRCwKve5x7KpSqxZeTgLM9FCwAwNUx6,XzR7CUMqhDBzbAm4aUNvwhVCxjWGn1KEvqTp3Y8fFCD,3.0
23031,Hv2bSpekkEGsscRCwKve5x7KpSqxZeTgLM9FCwAwNUx6,8PMHT4swUMtBzgHnh5U564N5sjPSiUz2cjEQzFnnP1Fo,122.936731043
23032,Hv2bSpekkEGsscRCwKve5x7KpSqxZeTgLM9FCwAwNUx6,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,82.025135579
23033,F8TjqKKXrTUXbg5gDSgu3mZdcPdKGVd6MuJDwRiUbNwc,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,11.000000147
23034,F8TjqKKXrTUXbg5gDSgu3mZdcPdKGVd6MuJDwRiUbNwc,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.191912
23035,6L2s5UURYjbrTHXjBaWPQWc2hT2vgoCh6fPs1RjhBLic,CQyosTu6pHVFLSJ4fxttN3qxyyE2C7qkP7jTA3bQCd49,3.0
23036,6L2s5UURYjbrTHXjBaWPQWc2hT2vgoCh6fPs1RjhBLic,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.341517611
23037,6L2s5UURYjbrTHXjBaWPQWc2hT2vgoCh6fPs1RjhBLic,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2250.948812
23038,6L2s5UURYjbrTHXjBaWPQWc2hT2vgoCh6fPs1RjhBLic,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,0.143526098
23039,B6qtFHdjVSvcroyvUYETwDahArf8LKgRW1B9zJwwqyHS,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.074104
23040,B6qtFHdjVSvcroyvUYETwDahArf8LKgRW1B9zJwwqyHS,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,24.225371678
23041,B6qtFHdjVSvcroyvUYETwDahArf8LKgRW1B9zJwwqyHS,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,197.505745298
23042,CufdA4evwKmKkaj5oMMRRbFAeC6dxNZny6NmdnMunYnZ,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,1e-06
23043,CufdA4evwKmKkaj5oMMRRbFAeC6dxNZny6NmdnMunYnZ,SHDWyBxihqiCj6YekG2GUr7wqKLeLAMK1gHZck9pL6y,2.89e-07
23044,CufdA4evwKmKkaj5oMMRRbFAeC6dxNZny6NmdnMunYnZ,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5035.769057
23045,CufdA4evwKmKkaj5oMMRRbFAeC6dxNZny6NmdnMunYnZ,5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,3e-09
23046,CufdA4evwKmKkaj5oMMRRbFAeC6dxNZny6NmdnMunYnZ,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,8.1e-08
23047,CufdA4evwKmKkaj5oMMRRbFAeC6dxNZny6NmdnMunYnZ,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,10898.184353409
23048,CufdA4evwKmKkaj5oMMRRbFAeC6dxNZny6NmdnMunYnZ,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,3.8129e-05
23049,9Xm3zeWxkcuS4xE3qgbjxdcgKUBc6DZXjKtkCDwNr89D,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,1.29e-07
23050,9MbGZyUTmF6UDEV8KJrd65FvKBvYTgQABjFw33Wy8PZK,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.069271
23051,9MbGZyUTmF6UDEV8KJrd65FvKBvYTgQABjFw33Wy8PZK,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,0.110394277
23052,9MbGZyUTmF6UDEV8KJrd65FvKBvYTgQABjFw33Wy8PZK,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.720198631
23053,FDA734ngGxcQqkkKqwkN7L4y3gRmB1jRAWWWGyoTuMka,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,384.371917
23054,FDA734ngGxcQqkkKqwkN7L4y3gRmB1jRAWWWGyoTuMka,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,4.6e-08
23055,7PxDQ2DxUTZuYwjJZ7BgDTssfs1GxrpFJW9zx9Rj6SBX,CQyosTu6pHVFLSJ4fxttN3qxyyE2C7qkP7jTA3bQCd49,3.0
23056,7PxDQ2DxUTZuYwjJZ7BgDTssfs1GxrpFJW9zx9Rj6SBX,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,39.85348607
23057,7PxDQ2DxUTZuYwjJZ7BgDTssfs1GxrpFJW9zx9Rj6SBX,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.56e-07
23058,3iBoam6EpNpFHz41NavHS9DyDRcxDEiZgPQ9F6bRkpHq,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.28e-07
23059,3iBoam6EpNpFHz41NavHS9DyDRcxDEiZgPQ9F6bRkpHq,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.145684
23060,3iBoam6EpNpFHz41NavHS9DyDRcxDEiZgPQ9F6bRkpHq,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,1.500323911
23061,BEkEg5zDSjv9ZbbYJrYxEVpSLG7ZzJhhVLznfQsjUY3C,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,9e-08
23062,BEkEg5zDSjv9ZbbYJrYxEVpSLG7ZzJhhVLznfQsjUY3C,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2223.088411
23063,883xrxc5EvxibJPFs452jL3Kp79o9E8TYh7Lx9sPMN6V,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.708438
23064,883xrxc5EvxibJPFs452jL3Kp79o9E8TYh7Lx9sPMN6V,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,93.559598676
23065,DwnKQqtXGyLroVNW4XXfC7Gcq1oo2yDgfifbxKXQHNzK,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.016615
23066,DwnKQqtXGyLroVNW4XXfC7Gcq1oo2yDgfifbxKXQHNzK,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,9.1e-08
23067,EGTfjahaHrxyDjqdjMTUBnkEB9zbxzNMwEiAj4s1brde,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,2.174873755
23068,EGTfjahaHrxyDjqdjMTUBnkEB9zbxzNMwEiAj4s1brde,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.448629
23069,EGTfjahaHrxyDjqdjMTUBnkEB9zbxzNMwEiAj4s1brde,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,23.050261281
23070,8jDgHbDyFyYjjHyNMFcsDYbm213U5484Zxmw3HihTJTR,EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,14.383158
23071,6c3hWZfKcYChjJfqcBuFhTFKu6hhHRxfUvptzenS7npB,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5.931874
23072,6c3hWZfKcYChjJfqcBuFhTFKu6hhHRxfUvptzenS7npB,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,4143.081331514
23073,6c3hWZfKcYChjJfqcBuFhTFKu6hhHRxfUvptzenS7npB,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.447406202
23074,6c3hWZfKcYChjJfqcBuFhTFKu6hhHRxfUvptzenS7npB,XzR7CUMqhDBzbAm4aUNvwhVCxjWGn1KEvqTp3Y8fFCD,2.0
23075,DCVsNdL4ybMA4yFCwFv8CVZq5vTB21oX9T6QyGqwzvyb,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.449572
23076,DCVsNdL4ybMA4yFCwFv8CVZq5vTB21oX9T6QyGqwzvyb,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,28.34
23077,5cV4zKJ5C267K5oH2V4NeMxkdrcZ1mDQTs4rtBUFbX2g,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,18.351866648
23078,5cV4zKJ5C267K5oH2V4NeMxkdrcZ1mDQTs4rtBUFbX2g,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,10.170000131
23079,5cV4zKJ5C267K5oH2V4NeMxkdrcZ1mDQTs4rtBUFbX2g,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.037178
23080,98R3kmn1yakLDYXXFDs2ZZAu7Y2a6caAFgJ5HEvZd6Vz,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.49e-07
23081,EWhhmLesdB1N4s8UdmwmiBpuEVga7WbJukTx9cy5h4Xv,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.241591
23082,EWhhmLesdB1N4s8UdmwmiBpuEVga7WbJukTx9cy5h4Xv,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,8e-09
23083,EiAHhoS6EVyGKL1wuxpLTpGVV6uq1ULMDpc5H7GsaxWT,EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,14.453163
23084,E1jm7t2Dy4ummVyYRdk6XcgThgY21q6MsxkXH3uU4s7P,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,83.987374178
23085,E1jm7t2Dy4ummVyYRdk6XcgThgY21q6MsxkXH3uU4s7P,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2849.691088
23086,E1jm7t2Dy4ummVyYRdk6XcgThgY21q6MsxkXH3uU4s7P,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.89e-07
23087,FtGeoj8e7UEdpWxYnPpPV61P8R6D1HbE68Jjdnw4FWgE,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,13.446318162
23088,FtGeoj8e7UEdpWxYnPpPV61P8R6D1HbE68Jjdnw4FWgE,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,374.754774
23089,BesngHdxZDq35X5zK6GjShMdKg4qsjH6kKPcwgk2JzSt,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.53e-07
23090,BesngHdxZDq35X5zK6GjShMdKg4qsjH6kKPcwgk2JzSt,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.17673
23091,9veTH7n2MEcT9wheDjYQcFZpQ6QpPhkCik54EnwVCJnT,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,4.919592941
23092,9veTH7n2MEcT9wheDjYQcFZpQ6QpPhkCik54EnwVCJnT,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,316.370497
23093,9veTH7n2MEcT9wheDjYQcFZpQ6QpPhkCik54EnwVCJnT,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,2.649205042
23094,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,Basis9oJw9j8cw53oMV7iqsgo6ihi9ALw4QR31rcjUJa,89.844584
23095,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,72vxFxfeSN2DRKmSQAkJCoFBNYb2WNevyaDh4v2t8TqP,549.864952
23096,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,FFdjrSvNALfdgxANNpt3x85WpeVMdQSH5SEP2poM8fcK,509.518155
23097,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,GENW9qVvxHMVmRTVokgHRPqSr3syV2AmKoehqrRWiYFu,597653.9999999
23098,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,8uKDE6wt8KcSqCsYbbMS1S8n3bpsYe9bEXisaWWieWDy,1.0
23099,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,Domn87XEqaE31Sq2piAGvUxg79vCdp3RPmW2WSQohird,472.0
23100,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,EZF2sPJRe26e8iyXaCrmEefrGVBkqqNGv9UPGG9EnTQz,2000.0
23101,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,SHDWyBxihqiCj6YekG2GUr7wqKLeLAMK1gHZck9pL6y,1.101172447
23102,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,a11bdAAuV8iB2fu7X6AxAvDTo1QZ8FXB3kk5eecdasp,3.83e-07
23103,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,DUSTawucrTsGU8hcqRdHDCbuYhCPADMLM2VcCb8VnFnQ,0.030092592
23104,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,16.69226
23105,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,ATLASXmbPQxBUYbxPsV97usA3fPQYEqzQBUHgiFCUsXx,94.41626586
23106,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,EQ8XnCvwZvhdJZZZeJeRv5bYyNTz5vQ4TL9VFxwCPcZc,46331.0
23107,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,1.103624
23108,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,MMAx26JtJgSWv6yH48nEHCGZcVvRbf9Lt9ALa7jSipe,582.162302071
23109,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,4446.604015
23110,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,9hSvWrDqgAr7E8sWpatomKcgAGy3hvgAWPXtGPySNbsy,790.494204
23111,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.133671276
23112,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,FoqP7aTaibT5npFKYKQQdyonL99vkW8YALNPwWepdvf5,216.0
23113,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,6rgrgN6hugDqP9xivu8gEYDGoXmSuDzMxe7QcNRonAYc,360.0
23114,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,95bzgMCtKw2dwaWufV9iZyu64DQo1eqw6QWnFMUSnsuF,2998.0
23115,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,HPv7XJ16t4pZVNTBPHoYY19xiv4pHjjSbarE7Km3jJ1R,1817.224744
23116,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,8XtNSYBhLHa4cYzNsXd6yDAweMECumrxFJ7F2qxk2xN,998.637941
23117,FaHgKHDGKmoJ3ZFkFGE1cNmHSyfk8Y8z3NsQonDt7eEU,3iDLYLV81FgnSAMLrCdCcuMr5QusUktWSAi7oZFTFfUF,3.0
23118,Hd8mRvUSPWbhdHzujNQvQezRqQKhwpb2dKUiogpoMc73,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,2.7e-08
23119,Hd8mRvUSPWbhdHzujNQvQezRqQKhwpb2dKUiogpoMc73,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2992.596912
23120,MGiNTCLoyBCZfuUMRM7vUAksAqE76JL37fa8oMN6mpK,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1858.676438
23121,MGiNTCLoyBCZfuUMRM7vUAksAqE76JL37fa8oMN6mpK,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,6.2e-08
23122,F8CWVB8BrAKDxgPZSsAfmq85zte9eGwqqejtRHzRvibX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.609815
23123,FkrUgATgffMpodJeoLwPZgwT12PdYm4DXbUjMbmLdUJa,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,893.839973
23124,FkrUgATgffMpodJeoLwPZgwT12PdYm4DXbUjMbmLdUJa,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,2.002056909
23125,FkrUgATgffMpodJeoLwPZgwT12PdYm4DXbUjMbmLdUJa,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.178830187
23126,EhQPmG3VXntVsuBmqKNg1N1Girsczkf5CUG7KpZ5XeBk,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.590000203
23127,EhQPmG3VXntVsuBmqKNg1N1Girsczkf5CUG7KpZ5XeBk,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2.298712
23128,HRpYVcdxJQmXQRtUDouVVZCkQNSKG5chq8efmdVoTokf,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2839.875107
23129,HRpYVcdxJQmXQRtUDouVVZCkQNSKG5chq8efmdVoTokf,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.87e-07
23130,7fxxVonFNzToPuePyG3rbqb4foay5sj4gm1Fq2bDpJKM,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.020000567
23131,7fxxVonFNzToPuePyG3rbqb4foay5sj4gm1Fq2bDpJKM,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.153584
23132,7fxxVonFNzToPuePyG3rbqb4foay5sj4gm1Fq2bDpJKM,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,0.05949253
23133,EVbSDCKNRHJyQSPLSwv2fWApAJN5cMEtsg8CAphuzje5,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,11.306679
23134,EVbSDCKNRHJyQSPLSwv2fWApAJN5cMEtsg8CAphuzje5,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.207991678
23135,EVbSDCKNRHJyQSPLSwv2fWApAJN5cMEtsg8CAphuzje5,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,0.69644553
23136,4uw8bTksLcM6Yk72RndcmntggxK8RZJuiRmvjJFJ5QKF,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,10.000000879
23137,4uw8bTksLcM6Yk72RndcmntggxK8RZJuiRmvjJFJ5QKF,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,101.522633
23138,8t4sgYcQLFYgW6rLPw71Bkyu74u7gTCncMj5Cdrn79aK,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,158.716096
23139,8t4sgYcQLFYgW6rLPw71Bkyu74u7gTCncMj5Cdrn79aK,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.660000517
23140,GCrm1MfevvhTkLYuSQMc86euQ9MEo9hJ9fpxJceSpXbD,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3224.408054
23141,GCrm1MfevvhTkLYuSQMc86euQ9MEo9hJ9fpxJceSpXbD,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,2.03e-07
23142,Hbqjh7JzFZPFHaVMjAiZwqkpU9mHmdyfGHupP3pzjjvv,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,2.03e-07
23143,Hbqjh7JzFZPFHaVMjAiZwqkpU9mHmdyfGHupP3pzjjvv,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,361.856313
23144,BC1V9NwAKfUNLx5Rj64uKMitENJZfNhbqxdNYhjKa9Vf,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,4.7e-08
23145,BC1V9NwAKfUNLx5Rj64uKMitENJZfNhbqxdNYhjKa9Vf,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,303.970931
23146,8AmAtByTCEixwDnBC7EHVsK9294abLaumeEbwzmaoiw9,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.717973995
23147,8AmAtByTCEixwDnBC7EHVsK9294abLaumeEbwzmaoiw9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2.848706
23148,8AmAtByTCEixwDnBC7EHVsK9294abLaumeEbwzmaoiw9,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,74.223633682
23149,qF66sQ78dJMdgnPzDZ1J8seEo4DL3CuWViVzNF5YUA8,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.818321
23150,AmT2SgkLwzyjKMk2rXv9whp1Z5DwJg8J2YMVwqyc13Y5,8vmfpC295wnxH7mnPw3GpfvD9mCCdJBj81mPfe9PL9Wi,4.0
23151,AmT2SgkLwzyjKMk2rXv9whp1Z5DwJg8J2YMVwqyc13Y5,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,9.1e-08
23152,BznvvE54j6a9Rm5AFaUzB1cE5oSi7b66vJyuhfik5CmP,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2.315327
23153,BznvvE54j6a9Rm5AFaUzB1cE5oSi7b66vJyuhfik5CmP,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,8.7e-08
23154,Hz593j66aBfp5tLPe1Kdm3iUSSs91z1NPN7nAFfrvsex,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.02e-07
23155,CNKAoWWLNccZ4JVPZsMmycHzgTcEv3BxB1fBQvDDUvgc,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.68e-07
23156,8Du1Z9DnaUsPV8goYQU6BPgrsZY6e1q1b7v848ejtfK6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.077626
23157,8Du1Z9DnaUsPV8goYQU6BPgrsZY6e1q1b7v848ejtfK6,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,210.519019637
23158,8Du1Z9DnaUsPV8goYQU6BPgrsZY6e1q1b7v848ejtfK6,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,11.90000007
23159,FT4f8rTntNL2njE5BWnb2XhxcWt7Uxh6qDc6MHpsco5T,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.68e-07
